,,N,
COA_ACCOUNTS,399142,101,E,Y,N,,,,1,600,6507,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402150,101,R,Y,N,,,,1,420,4151,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402151,101,E,Y,N,,,,1,0,5112,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402152,101,E,Y,N,,,,1,0,5115,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402153,101,R,Y,N,,,,1,0,4151,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402154,101,A,Y,N,,,,1,0,1221,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,374068,101,E,Y,N,,,,1,600,7130,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,374069,101,E,Y,N,,,,1,600,7152,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,374070,101,E,Y,N,,,,1,600,7151,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,374071,101,E,Y,N,,,,1,600,7405,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,399143,101,E,Y,N,,,,1,600,7153,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,399144,101,R,Y,N,,,,1,600,4534,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,402140,101,E,Y,N,,,,1,0,5200,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,419305,101,E,Y,N,,,,1,0,5351,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,419306,101,E,Y,N,,,,1,0,5352,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,419307,101,E,Y,N,,,,1,0,5353,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,419308,101,E,Y,N,,,,1,0,5354,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,419309,101,E,Y,N,,,,1,0,5355,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,382076,101,E,Y,Y,,,,1,555,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,383068,101,R,Y,N,,,,1,600,4534,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,383069,101,R,Y,N,,,,1,600,4534,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,383070,101,R,Y,N,,,,1,600,4534,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,360080,101,E,Y,N,,,,1,422,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,360081,101,E,Y,N,,,,1,501,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,360082,101,E,Y,N,,,,1,555,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398130,101,A,Y,N,,,,1,840,1480,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398131,101,A,Y,N,,,,1,840,1483,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398132,101,A,Y,N,,,,1,840,1481,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398133,101,A,Y,N,,,,1,840,1482,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398134,101,E,Y,N,,,,1,840,7515,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398135,101,A,Y,N,,,,1,840,1472,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398136,101,A,Y,N,,,,1,580,1480,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398137,101,A,Y,N,,,,1,580,1483,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398138,101,A,Y,N,,,,1,580,1481,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398139,101,A,Y,N,,,,1,580,1482,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,403150,101,A,Y,N,,,,1,0,1415,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405165,101,E,Y,N,,,,1,600,7405,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405166,101,R,Y,N,,,,1,600,4533,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405167,101,E,Y,N,,,,1,600,7405,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405168,101,L,Y,N,,,,1,600,2220,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405169,101,E,Y,N,,,,1,600,7405,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405170,101,L,Y,N,,,,1,600,2220,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405171,101,E,Y,N,,,,1,600,7155,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405172,101,E,Y,N,,,,1,600,7153,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,405173,101,E,Y,N,,,,1,600,7152,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,394097,101,E,Y,N,,,,1,830,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,406177,101,E,Y,Y,,,,1,210,7000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,406179,101,E,Y,Y,,,,1,210,7000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,406183,101,E,Y,Y,,,,T,210,7000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,406186,101,E,Y,Y,,,,T,210,7000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,406189,101,A,Y,Y,,,,1,840,1000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,406190,101,A,Y,Y,,,,1,580,1000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,353068,101,R,Y,N,,,,83,0,4150,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,378068,101,R,Y,N,,,,1,600,7810,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,378069,101,A,Y,N,,,,1,600,1223,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,378070,101,A,Y,N,,,,1,600,1960,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,406165,101,E,Y,N,,,,1,210,7460,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,398123,101,E,Y,N,,,,1,535,7740,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,400140,101,E,Y,N,,,,1,600,7130,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,400141,101,E,Y,N,,,,1,600,7151,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,400142,101,E,Y,N,,,,1,600,7153,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,400143,101,E,Y,N,,,,1,600,7153,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,377068,101,E,Y,N,,,,82,540,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,412167,101,R,Y,N,,,,1,600,4528,0,800,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,412168,101,A,Y,N,,,,1,600,1690,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,412169,101,L,Y,N,,,,1,600,2540,0,700,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,412170,101,A,Y,N,,,,1,600,1690,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,412171,101,L,Y,N,,,,1,600,2540,0,600,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404166,101,E,Y,N,,,,1,517,5356,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404167,101,E,Y,N,,,,1,517,5351,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404168,101,E,Y,N,,,,1,517,5352,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404169,101,E,Y,N,,,,1,517,5353,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404170,101,E,Y,N,,,,1,517,5354,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,404171,101,E,Y,N,,,,1,517,5355,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421436,101,E,Y,N,,,,1,490,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421437,101,E,Y,N,,,,1,710,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421438,101,E,Y,N,,,,1,575,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421439,101,E,Y,N,,,,1,509,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421440,101,E,Y,N,,,,1,CEO,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421441,101,E,Y,N,,,,1,600,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421442,101,E,Y,N,,,,1,810,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421443,101,E,Y,N,,,,1,840,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421444,101,E,Y,N,,,,1,220,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421445,101,E,Y,N,,,,1,840,7340,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,421446,101,E,Y,N,,,,1,230,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,420436,101,E,Y,N,,,,1,840,5800,1400,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,420437,101,E,Y,N,,,,1,421,6155,1400,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,420438,101,E,Y,N,,,,1,490,6155,1400,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,420439,101,E,Y,N,,,,1,720,6155,1400,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,422444,101,E,Y,Y,,,,1,230,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422445,101,E,Y,Y,,,,1,220,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422446,101,E,Y,Y,,,,1,600,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422451,101,E,Y,Y,,,,1,840,5000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422453,101,E,Y,Y,,,,1,840,5000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422462,101,R,Y,Y,,,,1,220,7999,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,422463,101,R,Y,Y,,,,1,230,7999,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,428537,101,R,Y,N,,,,83,460,4160,0,230,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,430538,101,E,Y,N,,,,82,470,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,430539,101,E,Y,N,,,,82,550,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,430540,101,E,Y,N,,,,82,830,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,427533,101,E,Y,N,,,,1,230,7360,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,427534,101,E,Y,N,,,,1,511,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,427535,101,E,Y,N,,,,1,730,7350,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,429538,101,E,Y,N,,,,83,0,7730,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,432546,101,E,Y,N,,,,83,0,5200,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,435561,101,E,Y,N,,,,1,507,5310,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,435562,101,E,Y,N,,,,1,507,5312,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,435563,101,E,Y,N,,,,1,507,5370,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,435564,101,E,Y,N,,,,1,507,5330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,435565,101,E,Y,N,,,,1,507,5390,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,437620,101,L,Y,N,,,,1,600,2520,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,446654,101,R,Y,Y,,,,82,830,7999,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446655,101,R,Y,Y,,,,82,470,7999,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446656,101,R,Y,Y,,,,1,507,7999,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446660,101,E,Y,Y,,,,T,507,7000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446661,101,E,Y,Y,,,,T,507,5000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446664,101,E,Y,Y,,,,T,507,5000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446665,101,E,Y,Y,,,,T,507,7000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446669,101,E,Y,Y,,,,1,507,5000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446670,101,E,Y,Y,,,,83,0,7000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,431541,101,L,Y,N,,,,1,600,2929,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,434557,101,A,Y,N,,,,83,810,1410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,446671,101,E,Y,Y,,,,83,0,5000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446672,101,E,Y,Y,,,,1,507,7000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446674,101,E,Y,Y,,,,1,507,5000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446675,101,E,Y,Y,,,,1,507,7000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446676,101,E,Y,Y,,,,83,0,7000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446681,101,E,Y,Y,,,,82,470,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446682,101,E,Y,Y,,,,82,830,7300,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446684,101,R,Y,Y,,,,T,507,4000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446687,101,R,Y,Y,,,,T,507,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446690,101,R,Y,Y,,,,1,507,4000,T,0,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,446692,101,R,Y,Y,,,,1,507,4000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,453880,101,E,Y,N,,,,1,0,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453881,101,E,Y,N,,,,1,402,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453882,101,E,Y,N,,,,1,423,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,432542,101,A,Y,N,,,,1,600,1480,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,432543,101,A,Y,N,,,,1,600,1483,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,432544,101,A,Y,N,,,,1,600,1481,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,432545,101,A,Y,N,,,,1,600,1482,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453883,101,E,Y,N,,,,1,570,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453884,101,E,Y,N,,,,1,710,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453885,101,E,Y,N,,,,1,730,5800,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,453886,101,E,Y,N,,,,1,810,6160,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,444653,101,E,Y,N,,,,83,810,5110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,472595,101,L,Y,Y,,,,1,740,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,472596,101,L,Y,Y,,,,1,510,2000,T,T,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,453879,101,R,Y,N,,,,1,410,4110,0,110,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,454880,101,R,Y,Y,,,,1,410,7999,T,110,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,454893,101,R,Y,Y,,,,1,T,4000,T,110,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,454895,101,R,Y,Y,,,,1,410,4000,T,110,,,,,,,,,,,,,,,,,,,
COA_ACCOUNTS,470592,101,E,Y,N,,,,1,0,7335,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,470593,101,A,Y,N,,,,1,0,1635,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,470594,101,A,Y,N,,,,1,0,1625,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,470595,101,E,Y,N,,,,1,0,7325,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433550,101,E,Y,N,,,,1,507,7530,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433551,101,E,Y,N,,,,1,507,5290,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433552,101,E,Y,N,,,,1,507,5210,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433553,101,E,Y,N,,,,1,507,5220,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433554,101,R,Y,N,,,,1,507,4110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,433555,101,E,Y,N,,,,1,507,5110,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,470602,101,E,Y,N,,,,1,111,7330,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,494311,101,R,Y,N,,,,82,0,4150,0,110,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,482606,101,A,Y,N,,,,1,510,1410,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,470591,101,E,Y,N,,,,1,210,7690,0,0,,,,,,,,,,,,,,,,,,N,
COA_ACCOUNTS,469565,101,E,Y,N,,,,1,210,7699,0,0,,,,,,,,,,,,,,,,,,N,
