PURCHASE_ORDER_SHIPMENTS,120574,187146,293326,2758,N,Each,3731,41,1996,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120574,187147,293327,2758,N,Each,438.75,39,1996,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120575,187148,293328,2758,N,Each,3234,44,1996,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120575,187149,293329,2758,N,Each,4750,50,1996,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120575,187150,293330,2758,N,Each,630,70,1996,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120576,187151,293331,2758,N,Each,2088,29,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120576,187152,293332,2758,N,Each,2929.5,31,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120576,187153,293333,2758,N,Each,210,24,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120577,187154,293334,2758,N,Each,2830.5,37,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120577,187155,293335,2758,N,Each,3281,34,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120577,187156,293336,2758,N,Each,252.8,32,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120578,187157,293337,2758,N,Each,3799.5,51,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120578,187158,293338,2758,N,Each,5060,55,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120578,187159,293339,2758,N,Each,594.75,65,1997,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120541,187078,293226,1353,N,HRS,112050,249,20795,,,,23-Feb-09,23-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120567,187132,293303,30,N,Each,59787,63,20795,,,,24-Feb-09,24-Feb-09,1
PURCHASE_ORDER_SHIPMENTS,120568,187133,293304,1354,N,Week,351000,13.5,20795,,,,24-Feb-09,24-Feb-09,1
