UOM_ITEM_CONVERSIONS,184819,EA,CNT,Kg,MMASS,1.48
UOM_ITEM_CONVERSIONS,184820,EA,CNT,Kg,MMASS,27.77
UOM_ITEM_CONVERSIONS,184821,EA,CNT,Kg,MMASS,111.11
UOM_ITEM_CONVERSIONS,184822,EA,CNT,Kg,MMASS,111.11
UOM_ITEM_CONVERSIONS,184823,EA,CNT,Kg,MMASS,44.44
UOM_ITEM_CONVERSIONS,184824,EA,CNT,Kg,MMASS,11.11
UOM_ITEM_CONVERSIONS,186837,EA,CNT,Kg,MMASS,1.39
UOM_ITEM_CONVERSIONS,186838,EA,CNT,Kg,MMASS,0.18
UOM_ITEM_CONVERSIONS,184800,Kg,MMASS,l,MVOLUME,1
UOM_ITEM_CONVERSIONS,186840,Kg,MMASS,l,MVOLUME,1.23
UOM_ITEM_CONVERSIONS,186837,EA,CNT,l,MVOLUME,1
UOM_ITEM_CONVERSIONS,186838,EA,CNT,l,MVOLUME,0.125
UOM_ITEM_CONVERSIONS,186839,Kg,MMASS,l,MVOLUME,1.25
UOM_ITEM_CONVERSIONS,186841,Kg,MMASS,l,MVOLUME,0.9
UOM_ITEM_CONVERSIONS,186842,Kg,MMASS,l,MVOLUME,1.13
UOM_ITEM_CONVERSIONS,186843,Kg,MMASS,l,MVOLUME,0.93
UOM_ITEM_CONVERSIONS,193916,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194915,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194916,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194917,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194918,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194919,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194920,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194921,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194922,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194923,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194924,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194925,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194926,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194927,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194928,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194929,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194930,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194931,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194932,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194933,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,194934,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194935,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194936,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194937,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194938,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194939,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194940,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194941,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,194942,EA,CNT,LB,MASS,40
UOM_ITEM_CONVERSIONS,194943,EA,CNT,LB,MASS,20
UOM_ITEM_CONVERSIONS,194944,EA,CNT,LB,MASS,10
UOM_ITEM_CONVERSIONS,194945,EA,CNT,LB,MASS,5
UOM_ITEM_CONVERSIONS,194946,LB,MASS,EA,CNT,0.2
UOM_ITEM_CONVERSIONS,196942,EA,CNT,LB,MASS,40
UOM_ITEM_CONVERSIONS,196943,EA,CNT,LB,MASS,20
UOM_ITEM_CONVERSIONS,196944,EA,CNT,LB,MASS,10
UOM_ITEM_CONVERSIONS,196945,LB,MASS,EA,CNT,0.2
UOM_ITEM_CONVERSIONS,194947,EA,CNT,LB,MASS,25
UOM_ITEM_CONVERSIONS,196946,EA,CNT,LB,MASS,25
UOM_ITEM_CONVERSIONS,194948,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,194949,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,194950,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,194951,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,194952,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,194953,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,194954,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,194955,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,194956,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,195942,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,195943,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,195944,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,195945,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,195946,EA,CNT,LB,MASS,125
UOM_ITEM_CONVERSIONS,195947,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,195948,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,195949,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,195950,EA,CNT,LB,MASS,175
UOM_ITEM_CONVERSIONS,195951,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,195952,EA,CNT,LB,MASS,150
UOM_ITEM_CONVERSIONS,211016,Ea,Quantity,Lbs,Weight,0.00757575
UOM_ITEM_CONVERSIONS,211017,Ea,Quantity,Lbs,Weight,0.00757575
UOM_ITEM_CONVERSIONS,211018,Ea,Quantity,Lbs,Weight,0.00757575
UOM_ITEM_CONVERSIONS,211019,Ea,Quantity,Lbs,Weight,0.0090909
UOM_ITEM_CONVERSIONS,211020,Ea,Quantity,Lbs,Weight,0.0090909
UOM_ITEM_CONVERSIONS,211021,Ea,Quantity,Lbs,Weight,0.0090909
UOM_ITEM_CONVERSIONS,214018,EA,CNT,LB,MASS,10
UOM_ITEM_CONVERSIONS,214019,EA,CNT,LB,MASS,0.5
UOM_ITEM_CONVERSIONS,214020,EA,CNT,LB,MASS,4
UOM_ITEM_CONVERSIONS,214021,LB,MASS,EA,CNT,0.2
UOM_ITEM_CONVERSIONS,220098,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220113,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220121,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220128,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220134,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220148,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220157,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220162,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220092,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220093,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220094,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220095,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220096,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220097,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220112,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220123,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220129,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220137,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220150,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220159,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220164,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220111,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220135,GL,VOL,LB,MASS,0.12
UOM_ITEM_CONVERSIONS,220136,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220149,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220158,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220163,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220122,LB,MASS,GL,VOL,8.327
UOM_ITEM_CONVERSIONS,220099,EA,CNT,LB,MASS,50
UOM_ITEM_CONVERSIONS,220100,EA,CNT,LB,MASS,200
UOM_ITEM_CONVERSIONS,220101,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220103,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,220104,EA,CNT,LB,MASS,500
UOM_ITEM_CONVERSIONS,220107,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,220108,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220105,EA,CNT,LB,MASS,1000
UOM_ITEM_CONVERSIONS,220117,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,220118,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220125,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220126,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220131,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220133,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220115,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220139,EA,CNT,LB,MASS,100
UOM_ITEM_CONVERSIONS,220140,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220141,EA,CNT,LB,MASS,800
UOM_ITEM_CONVERSIONS,220143,EA,CNT,LB,MASS,50
UOM_ITEM_CONVERSIONS,220144,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220146,EA,CNT,LB,MASS,25
UOM_ITEM_CONVERSIONS,220145,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220152,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220154,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220155,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220161,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220166,EA,CNT,LB,MASS,2500
UOM_ITEM_CONVERSIONS,220102,EA,CNT,LB,MASS,0.5
UOM_ITEM_CONVERSIONS,220114,EA,CNT,LB,MASS,0.5
UOM_ITEM_CONVERSIONS,220124,EA,CNT,LB,MASS,0.5
UOM_ITEM_CONVERSIONS,220130,EA,CNT,LB,MASS,0.5
UOM_ITEM_CONVERSIONS,220106,EA,CNT,LB,MASS,0.333
UOM_ITEM_CONVERSIONS,220116,EA,CNT,LB,MASS,0.333
UOM_ITEM_CONVERSIONS,220109,EA,CNT,LB,MASS,1
UOM_ITEM_CONVERSIONS,220119,EA,CNT,LB,MASS,1
UOM_ITEM_CONVERSIONS,220127,EA,CNT,LB,MASS,1
UOM_ITEM_CONVERSIONS,220132,EA,CNT,LB,MASS,1
UOM_ITEM_CONVERSIONS,220110,EA,CNT,LB,MASS,2
UOM_ITEM_CONVERSIONS,220120,EA,CNT,LB,MASS,2
UOM_ITEM_CONVERSIONS,220138,EA,CNT,LB,MASS,0.15
UOM_ITEM_CONVERSIONS,220151,EA,CNT,LB,MASS,0.15
UOM_ITEM_CONVERSIONS,220147,EA,CNT,LB,MASS,0.2
UOM_ITEM_CONVERSIONS,220153,EA,CNT,LB,MASS,0.2
UOM_ITEM_CONVERSIONS,220142,EA,CNT,LB,MASS,0.4
UOM_ITEM_CONVERSIONS,220156,EA,CNT,LB,MASS,0.4
UOM_ITEM_CONVERSIONS,220160,EA,CNT,LB,MASS,0.4
UOM_ITEM_CONVERSIONS,220165,EA,CNT,LB,MASS,0.4
