RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120578,6177,0,N,57,11,15,1997,USD,,24-Feb-16,,24-Feb-16,24/02/16 11:00,24/02/16 11:01,24/02/16 11:01,MANUAL,RECEIPT,MANUAL,2/10 Net 45,10007
PURCHASE_ORDERS,82665,5417,0,N,31,578,1275,204,USD,,26-Sep-13,,26-Sep-13,26/09/13 2:16,26/09/13 2:16,26/09/13 2:16,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81475,5375,0,N,59,537,1193,204,USD,,,,29-Aug-13,29/08/13 11:42,29/08/13 11:42,29/08/13 11:42,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81477,5377,0,N,59,537,1193,204,USD,,,,29-Aug-13,29/08/13 11:44,29/08/13 11:44,29/08/13 11:44,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81346,5372,0,N,8924,22,42,10545,USD,,22-Aug-13,,22-Aug-13,22/08/13 12:51,22/08/13 12:51,22/08/13 12:51,MANUAL,RECEIPT,MANUAL,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,81399,5373,0,N,57,21,1969,207,USD,,24-Aug-13,,24-Aug-13,24/08/13 8:24,24/08/13 8:24,24/08/13 8:24,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,82375,5411,0,N,25,22,2035,204,USD,,21-Sep-13,,21-Sep-13,21/09/13 3:58,21/09/13 3:58,21/09/13 3:58,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,120223,6157,0,N,31,415,1087,204,USD,,3-Feb-16,,3-Feb-16,3/02/16 3:15,3/02/16 3:15,3/02/16 3:15,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120224,6158,0,N,31,415,1087,204,USD,,3-Feb-16,,3-Feb-16,3/02/16 3:15,3/02/16 3:15,3/02/16 3:15,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120443,6166,0,N,31,578,1275,204,USD,,17-Feb-16,,17-Feb-16,17/02/16 6:56,17/02/16 6:56,17/02/16 6:56,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120058,6148,0,N,25,22,2035,204,USD,,20-Jan-16,,20-Jan-16,20/01/16 3:15,20/01/16 3:15,20/01/16 3:15,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,82785,5420,1,N,57,145,255,207,USD,,27-Sep-13,,27-Sep-13,27/09/13 17:45,27/09/13 17:45,27/09/13 17:51,MANUAL,RECEIPT,MANUAL,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79326,5328,0,N,31,578,1275,204,USD,,,,4-Jul-13,4/07/13 9:19,4/07/13 9:19,4/07/13 9:19,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120090,6150,2,N,57,21,41,207,USD,,22-Jan-16,,22-Jan-16,22/01/16 10:15,22/01/16 10:15,22/01/16 10:24,MANUAL,RECEIPT,MANUAL,2/10 NET 30,10014
PURCHASE_ORDERS,82523,5413,1,N,59,147,259,207,USD,,22-Sep-13,,22-Sep-13,22/09/13 15:44,22/09/13 15:44,22/09/13 18:15,MANUAL,RECEIPT,MANUAL,2/10 Net 45,10007
PURCHASE_ORDERS,79327,5329,0,N,25,147,2033,204,USD,,,,4-Jul-13,4/07/13 9:21,4/07/13 9:21,4/07/13 9:21,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79328,5330,0,N,25,9,12,204,USD,,,,4-Jul-13,4/07/13 9:21,4/07/13 9:21,4/07/13 9:21,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,120192,6155,0,N,25,147,2033,204,USD,,,,2-Feb-16,2/02/16 3:17,2/02/16 3:17,2/02/16 3:17,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120504,6168,0,N,25,22,2035,204,USD,,20-Feb-16,,20-Feb-16,20/02/16 3:16,20/02/16 3:16,20/02/16 3:16,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,120541,6169,0,N,25,415,1087,204,USD,,23-Feb-16,,23-Feb-16,23/02/16 3:19,23/02/16 3:19,23/02/16 3:19,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120567,6170,0,N,31,3,2036,204,USD,,24-Feb-16,,24-Feb-16,24/02/16 3:17,24/02/16 3:17,24/02/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120568,6171,0,N,31,578,1275,204,USD,,24-Feb-16,,24-Feb-16,24/02/16 3:17,24/02/16 3:17,24/02/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83205,5423,0,N,25,415,1087,204,USD,,30-Sep-13,,30-Sep-13,30/09/13 4:09,30/09/13 4:09,30/09/13 4:09,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83225,5424,0,N,31,3,2036,204,USD,,30-Sep-13,,30-Sep-13,30/09/13 4:07,30/09/13 4:07,30/09/13 4:07,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83684,5431,0,N,31,415,1087,204,USD,,10-Oct-13,,10-Oct-13,10/10/13 4:06,10/10/13 4:06,10/10/13 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83685,5432,0,N,31,415,1087,204,USD,,10-Oct-13,,10-Oct-13,10/10/13 4:06,10/10/13 4:06,10/10/13 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83686,5433,0,N,31,147,2033,204,USD,,10-Oct-13,,10-Oct-13,10/10/13 4:06,10/10/13 4:06,10/10/13 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81779,5382,0,N,25,557,1233,204,USD,,,,11-Sep-13,20/11/13 6:51,20/11/13 6:51,20/11/13 6:51,B2B,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120191,6154,0,N,31,578,1275,204,USD,,2-Feb-16,,2-Feb-16,2/02/16 3:15,2/02/16 3:15,2/02/16 3:15,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,82606,5416,0,N,59,537,1193,204,USD,,,,25-Sep-13,25/09/13 10:11,25/09/13 10:11,25/09/13 10:11,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,80179,5348,0,N,31,578,1275,204,USD,,,,18-Jul-13,18/07/13 2:04,18/07/13 2:04,18/07/13 2:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81155,5362,0,N,25,557,1233,204,USD,,,,9-Aug-13,9/08/13 2:04,9/08/13 2:04,9/08/13 2:04,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120401,6164,0,N,25,557,1233,204,USD,,,,16-Feb-16,16/02/16 3:19,16/02/16 3:19,16/02/16 3:19,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120040,6146,0,N,31,415,1087,204,USD,,19-Jan-16,,19-Jan-16,19/01/16 3:17,19/01/16 3:17,19/01/16 3:17,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,120041,6147,0,N,31,5,2034,204,USD,,19-Jan-16,,19-Jan-16,19/01/16 3:17,19/01/16 3:17,19/01/16 3:17,MANUAL,RECEIPT,WORKFLOW,15 Net (terms date + 15),10013
PURCHASE_ORDERS,83989,5440,0,N,59,537,1193,204,USD,,,,17-Oct-13,17/10/13 11:27,17/10/13 11:27,17/10/13 11:27,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,84146,5443,0,N,25,22,2035,204,USD,,23-Oct-13,,23-Oct-13,23/10/13 4:06,23/10/13 4:06,23/10/13 4:06,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,85609,5473,0,N,25,557,1233,204,USD,,,,28-Nov-13,28/11/13 14:42,28/11/13 14:43,28/11/13 14:43,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,85405,5468,0,N,57,21,1969,207,USD,,22-Nov-13,,22-Nov-13,22/11/13 8:12,22/11/13 8:12,22/11/13 8:12,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,85406,5469,0,N,57,21,1969,207,USD,,22-Nov-13,,22-Nov-13,22/11/13 8:34,22/11/13 8:34,22/11/13 8:34,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,79798,5342,0,N,25,9,12,204,USD,,,,12-Jul-13,12/07/13 2:04,12/07/13 2:04,12/07/13 2:04,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,79573,5334,0,N,57,21,1969,207,USD,,7-Jul-13,,7-Jul-13,7/07/13 13:32,7/07/13 13:32,7/07/13 13:32,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,80038,5345,0,N,25,557,1233,204,USD,,,,14-Jul-13,14/07/13 2:04,14/07/13 2:04,14/07/13 2:04,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79538,5332,0,N,31,415,1087,204,USD,,,,7-Jul-13,7/07/13 2:03,7/07/13 2:03,7/07/13 2:03,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79539,5333,0,N,31,415,1087,204,USD,,,,7-Jul-13,7/07/13 2:03,7/07/13 2:03,7/07/13 2:03,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79874,5343,0,N,25,9,5972,204,USD,,12-Jul-13,,12-Jul-13,12/07/13 5:26,12/07/13 5:26,12/07/13 5:26,MANUAL,,MANUAL,30 Net (terms date + 30),10002
PURCHASE_ORDERS,80327,5350,0,N,25,22,2035,204,USD,,,,21-Jul-13,21/07/13 2:04,21/07/13 2:04,21/07/13 2:04,MANUAL,RECEIPT,WORKFLOW,"4/10, 3/20, 2/30 Net  60",10009
PURCHASE_ORDERS,80793,5355,0,N,25,147,2033,204,USD,,,,2-Aug-13,2/08/13 2:04,2/08/13 2:04,2/08/13 2:04,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,82747,5419,0,N,57,1595,3778,2402,USD,,27-Sep-13,,27-Sep-13,27/09/13 13:55,27/09/13 13:55,27/09/13 13:55,MANUAL,,MANUAL,30 Net (terms date + 30),10002
PURCHASE_ORDERS,79668,5338,0,N,25,557,1233,204,USD,,,,10-Jul-13,10/07/13 2:06,10/07/13 2:06,10/07/13 2:06,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79669,5339,0,N,25,147,2033,204,USD,,,,10-Jul-13,10/07/13 2:06,10/07/13 2:06,10/07/13 2:06,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79666,5336,0,N,31,147,2033,204,USD,,,,10-Jul-13,10/07/13 2:04,10/07/13 2:04,10/07/13 2:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79667,5337,0,N,31,147,2033,204,USD,,,,10-Jul-13,10/07/13 2:04,10/07/13 2:04,10/07/13 2:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,79674,5340,0,N,57,21,1969,207,USD,,10-Jul-13,,10-Jul-13,10/07/13 6:29,10/07/13 6:29,10/07/13 6:29,MANUAL,,MANUAL,Immediate,10001
PURCHASE_ORDERS,80604,5352,0,N,25,415,1087,204,USD,,,,27-Jul-13,27/07/13 2:05,27/07/13 2:05,27/07/13 2:05,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,80891,5357,0,N,25,9,12,204,USD,,,,4-Aug-13,4/08/13 2:05,4/08/13 2:05,4/08/13 2:05,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,120123,6153,0,N,31,3,2036,204,USD,,26-Jan-16,,26-Jan-16,26/01/16 3:16,26/01/16 3:16,26/01/16 3:16,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,80983,5358,0,N,25,557,1233,204,USD,,,,7-Aug-13,7/08/13 2:05,7/08/13 2:05,7/08/13 2:05,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
PURCHASE_ORDERS,81055,5360,0,N,31,415,1087,204,USD,,,,8-Aug-13,8/08/13 2:04,8/08/13 2:04,8/08/13 2:04,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83829,5436,0,N,25,9,12,204,USD,,,,13-Oct-13,16/10/13 4:10,16/10/13 4:10,16/10/13 4:10,MANUAL,RECEIPT,API,30 Net (terms date + 30),10002
PURCHASE_ORDERS,84023,5441,0,N,31,578,1275,204,USD,,18-Oct-13,,18-Oct-13,18/10/13 4:06,18/10/13 4:06,18/10/13 4:06,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83602,5428,0,N,25,557,1233,204,USD,,9-Oct-13,,9-Oct-13,9/10/13 5:19,9/10/13 5:19,9/10/13 5:19,B2B,RECEIPT,WORKFLOW,45 Net (terms date + 45),10003
PURCHASE_ORDERS,83903,5437,0,N,25,557,1233,204,USD,,,,16-Oct-13,16/10/13 4:11,16/10/13 4:11,16/10/13 4:11,MANUAL,RECEIPT,API,45 Net (terms date + 45),10003
