N,57,147,259,207,USD,,,,10-Aug-13,15/10/16 17:45,10/08/13 12:24,15/10/16 17:45,MANUAL,RECEIPT,WORKFLOW,45 Net (terms date + 45)
PURCHASE_ORDERS,32984,153795,4443-789,0,N,57,21,41,207,USD,,22-Jan-11,,17-Jun-16,,17/06/16 3:18,17/06/16 3:18,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,153776,4443-788,0,N,57,21,41,207,USD,,22-Jan-11,,16-Jun-16,,16/06/16 4:56,16/06/16 4:56,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,153595,4443-785,0,N,57,21,41,207,USD,,22-Jan-11,,12-Jun-16,12/06/16 6:47,12/06/16 6:46,12/06/16 6:47,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,153745,4443-787,0,N,57,21,41,207,USD,,22-Jan-11,,15-Jun-16,15/06/16 6:46,15/06/16 6:46,15/06/16 6:46,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157920,4443-816,0,N,57,21,41,207,USD,,22-Jan-11,,20-Aug-16,,20/08/16 3:11,20/08/16 3:11,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,161155,4443-848,1,N,57,21,41,207,USD,,22-Jan-11,,12-Oct-16,15/10/16 18:19,12/10/16 4:34,15/10/16 18:19,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157805,4443-815,0,N,57,21,41,207,USD,,22-Jan-11,,19-Aug-16,,19/08/16 3:12,19/08/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160773,4443-844,0,N,57,21,41,207,USD,,22-Jan-11,,6-Oct-16,6/10/16 4:34,6/10/16 4:33,6/10/16 4:34,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160950,4443-846,1,N,57,21,41,207,USD,,22-Jan-11,,8-Oct-16,15/10/16 18:19,8/10/16 4:32,15/10/16 18:19,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160869,4443-845,0,N,57,21,41,207,USD,,22-Jan-11,,7-Oct-16,,7/10/16 4:33,7/10/16 4:33,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156777,4443-806,0,N,57,21,41,207,USD,,22-Jan-11,,6-Aug-16,6/08/16 3:11,6/08/16 3:11,6/08/16 3:11,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,161289,4443-849,3,N,57,21,41,207,USD,,22-Jan-11,,13-Oct-16,15/10/16 18:18,13/10/16 4:34,15/10/16 18:18,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,154388,4443-792,0,N,57,21,41,207,USD,,22-Jan-11,,2-Jul-16,,2/07/16 3:10,2/07/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158330,4443-819,0,N,57,21,41,207,USD,,22-Jan-11,,25-Aug-16,,25/08/16 4:16,25/08/16 4:16,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159826,4443-834,0,N,57,21,41,207,USD,,22-Jan-11,,18-Sep-16,,18/09/16 2:45,18/09/16 2:45,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157350,4443-811,0,N,57,21,41,207,USD,,22-Jan-11,,13-Aug-16,,13/08/16 3:13,13/08/16 3:13,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160629,4443-842,0,N,57,21,41,207,USD,,22-Jan-11,,2-Oct-16,,2/10/16 4:30,2/10/16 4:30,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155499,4443-797,0,N,57,21,41,207,USD,,22-Jan-11,,16-Jul-16,,16/07/16 3:11,16/07/16 3:11,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155689,4443-798,0,N,57,21,41,207,USD,,22-Jan-11,,20-Jul-16,,20/07/16 4:11,20/07/16 4:11,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160218,4443-837,0,N,57,21,41,207,USD,,22-Jan-11,,24-Sep-16,24/09/16 4:35,24/09/16 4:35,24/09/16 4:35,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158142,4443-818,0,N,57,21,41,207,USD,,22-Jan-11,,24-Aug-16,,24/08/16 3:21,24/08/16 3:21,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158690,4443-822,0,N,57,21,41,207,USD,,22-Jan-11,,1-Sep-16,,1/09/16 2:42,1/09/16 2:42,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156578,4443-804,0,N,57,21,41,207,USD,,22-Jan-11,,4-Aug-16,,4/08/16 3:12,4/08/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156887,4443-807,0,N,57,21,41,207,USD,,22-Jan-11,,7-Aug-16,,7/08/16 3:13,7/08/16 3:13,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155335,4443-796,0,N,57,21,41,207,USD,,22-Jan-11,,15-Jul-16,15/07/16 3:12,15/07/16 3:12,15/07/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159267,4443-829,0,N,57,21,41,207,USD,,22-Jan-11,,11-Sep-16,,11/09/16 2:41,11/09/16 2:41,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160429,4443-839,0,N,57,21,41,207,USD,,22-Jan-11,,29-Sep-16,,29/09/16 4:52,29/09/16 4:52,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,161072,4443-847,0,N,57,21,41,207,USD,,22-Jan-11,,9-Oct-16,9/10/16 4:31,9/10/16 4:31,9/10/16 4:31,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,161389,4443-850,0,N,57,21,41,207,USD,,22-Jan-11,,14-Oct-16,,14/10/16 4:34,14/10/16 4:34,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158607,4443-821,0,N,57,21,41,207,USD,,22-Jan-11,,27-Aug-16,,27/08/16 6:19,27/08/16 6:19,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,154326,4443-791,0,N,57,21,41,207,USD,,22-Jan-11,,1-Jul-16,,1/07/16 3:10,1/07/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158962,4443-826,0,N,57,21,41,207,USD,,22-Jan-11,,8-Sep-16,8/09/16 12:41,8/09/16 12:40,8/09/16 12:41,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160309,4443-838,0,N,57,21,41,207,USD,,22-Jan-11,,25-Sep-16,,25/09/16 4:35,25/09/16 4:35,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158860,4443-825,0,N,57,21,41,207,USD,,22-Jan-11,,4-Sep-16,,4/09/16 2:42,4/09/16 2:42,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156095,4443-801,0,N,57,21,41,207,USD,,22-Jan-11,,23-Jul-16,,23/07/16 3:11,23/07/16 3:11,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159959,4443-836,1,N,57,21,41,207,USD,,22-Jan-11,,22-Sep-16,15/10/16 18:20,22/09/16 2:47,15/10/16 18:20,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,154203,4443-790,0,N,57,21,41,207,USD,,22-Jan-11,,29-Jun-16,,29/06/16 3:12,29/06/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,154600,4443-794,0,N,57,21,41,207,USD,,22-Jan-11,,6-Jul-16,,6/07/16 3:12,6/07/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156338,4443-802,0,N,57,21,41,207,USD,,22-Jan-11,,28-Jul-16,,28/07/16 3:13,28/07/16 3:13,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157495,4443-812,0,N,57,21,41,207,USD,,22-Jan-11,,14-Aug-16,,14/08/16 3:10,14/08/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158796,4443-824,0,N,57,21,41,207,USD,,22-Jan-11,,3-Sep-16,,3/09/16 2:42,3/09/16 2:42,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157708,4443-814,0,N,57,21,41,207,USD,,22-Jan-11,,18-Aug-16,,18/08/16 4:12,18/08/16 4:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,161509,4443-851,1,Y,57,21,41,207,USD,,22-Jan-11,,15-Oct-16,15/10/16 18:17,15/10/16 4:32,15/10/16 18:17,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158736,4443-823,0,N,57,21,41,207,USD,,22-Jan-11,,2-Sep-16,,2/09/16 2:43,2/09/16 2:43,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159414,4443-830,1,N,57,21,41,207,USD,,22-Jan-11,,14-Sep-16,15/10/16 18:22,14/09/16 2:46,15/10/16 18:22,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155793,4443-799,1,N,57,21,41,207,USD,,22-Jan-11,,21-Jul-16,15/10/16 18:24,21/07/16 3:11,15/10/16 18:24,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157246,4443-810,0,N,57,21,41,207,USD,,22-Jan-11,,12-Aug-16,,12/08/16 3:15,12/08/16 3:15,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,154473,4443-793,0,N,57,21,41,207,USD,,22-Jan-11,,3-Jul-16,,3/07/16 3:10,3/07/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155966,4443-800,0,N,57,21,41,207,USD,,22-Jan-11,,22-Jul-16,22/07/16 3:13,22/07/16 3:13,22/07/16 3:13,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156510,4443-803,0,N,57,21,41,207,USD,,22-Jan-11,,3-Aug-16,,3/08/16 3:12,3/08/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157126,4443-809,1,N,57,21,41,207,USD,,22-Jan-11,,11-Aug-16,15/10/16 18:22,11/08/16 3:12,15/10/16 18:22,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160694,4443-843,0,N,57,21,41,207,USD,,22-Jan-11,,5-Oct-16,,5/10/16 4:31,5/10/16 4:31,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159109,4443-827,0,N,57,21,41,207,USD,,22-Jan-11,,9-Sep-16,,9/09/16 2:42,9/09/16 2:42,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159558,4443-831,0,N,57,21,41,207,USD,,22-Jan-11,,15-Sep-16,,15/09/16 3:42,15/09/16 3:42,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160589,4443-841,0,N,57,21,41,207,USD,,22-Jan-11,,1-Oct-16,,1/10/16 4:30,1/10/16 4:30,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156668,4443-805,0,N,57,21,41,207,USD,,22-Jan-11,,5-Aug-16,,5/08/16 3:12,5/08/16 3:12,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,155225,4443-795,0,N,57,21,41,207,USD,,22-Jan-11,,14-Jul-16,,14/07/16 3:10,14/07/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,156993,4443-808,0,N,57,21,41,207,USD,,22-Jan-11,,10-Aug-16,10/08/16 4:14,10/08/16 4:14,10/08/16 4:14,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158003,4443-817,0,N,57,21,41,207,USD,,22-Jan-11,,21-Aug-16,,21/08/16 3:10,21/08/16 3:10,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159190,4443-828,0,N,57,21,41,207,USD,,22-Jan-11,,10-Sep-16,10/09/16 2:43,10/09/16 2:43,10/09/16 2:43,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159626,4443-832,0,N,57,21,41,207,USD,,22-Jan-11,,16-Sep-16,,16/09/16 2:45,16/09/16 2:45,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159705,4443-833,0,N,57,21,41,207,USD,,22-Jan-11,,17-Sep-16,,17/09/16 2:44,17/09/16 2:44,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,159864,4443-835,3,N,57,21,41,207,USD,,22-Jan-11,,21-Sep-16,15/10/16 18:21,21/09/16 2:47,15/10/16 18:21,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,157618,4443-813,0,N,57,21,41,207,USD,,22-Jan-11,,17-Aug-16,17/08/16 3:16,17/08/16 3:15,17/08/16 3:16,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,160513,4443-840,0,N,57,21,41,207,USD,,22-Jan-11,,30-Sep-16,,30/09/16 4:30,30/09/16 4:30,MANUAL,RECEIPT,WORKFLOW,Immediate
PURCHASE_ORDERS,32984,158439,4443-820,0,N,57,21,41,207,USD,,22-Jan-11,,26-Aug-16,26/08/16 4:13,26/08/16 4:13,26/08/16 4:13,MANUAL,RECEIPT,WORKFLOW,Immediate
