4,248656,4098767,N,20795,
INVOICE_LINES,213385,1,ITEM,,,16-Jul-15,NONE,136760,,,,,N,,,,,,,N,204,
INVOICE_LINES,215690,1,ITEM,,,7-Aug-15,NONE,55370,,,,,N,,,,,,,N,204,
INVOICE_LINES,215496,1,ITEM,,,5-Aug-15,NONE,107910,,,,,N,,,,,,,N,207,
INVOICE_LINES,216203,1,ITEM,Toshiba Laptop,,12-Aug-15,RECEIPT,2610,2610,2610,1,Each,N,112339,175693,,269053,275502,5101389,Y,204,
INVOICE_LINES,216207,1,ITEM,,,11-Aug-15,NONE,62880,,,,,N,,,,,,,N,204,
INVOICE_LINES,216208,1,ITEM,,,12-Aug-15,NONE,107910,,,,,N,,,,,,,N,207,
INVOICE_LINES,216639,1,ITEM,,,16-Aug-15,NONE,26380,,,,,N,,,,,,,N,204,
INVOICE_LINES,218072,1,ITEM,,,25-Aug-15,NONE,2160,,,,,N,,,,,,,N,207,
INVOICE_LINES,217690,1,ITEM,,,31-Aug-15,NONE,55520,,,,,N,,,,,,,N,204,
INVOICE_LINES,218504,1,ITEM,,,8-Sep-15,NONE,139580,,,,,N,,,,,,,N,204,
INVOICE_LINES,219703,1,ITEM,,,15-Sep-15,NONE,139580,,,,,N,,,,,,,N,204,
INVOICE_LINES,220970,1,ITEM,,,21-Sep-15,NONE,55520,,,,,N,,,,,,,N,204,
INVOICE_LINES,220971,1,ITEM,,,22-Sep-15,NONE,139580,,,,,N,,,,,,,N,204,
INVOICE_LINES,223100,1,ITEM,,,6-Oct-15,NONE,113070,,,,,N,,,,,,,N,207,
INVOICE_LINES,222169,1,ITEM,Dell Monitor,,29-Sep-15,RECEIPT,500,500,500,1,Each,N,112811,176351,,270356,276805,5356478,Y,204,
INVOICE_LINES,225714,1,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287185,5494548,N,20795,
INVOICE_LINES,225714,2,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287182,5494550,N,20795,
INVOICE_LINES,225714,3,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287179,5494536,N,20795,
INVOICE_LINES,225714,4,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287184,5494546,N,20795,
INVOICE_LINES,225714,5,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287181,5494540,N,20795,
INVOICE_LINES,225714,6,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287186,5494542,N,20795,
INVOICE_LINES,225714,7,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287183,5494544,N,20795,
INVOICE_LINES,225714,8,ITEM,Public Relations Services,,9-Oct-15,RECEIPT,77350,77350,350,221,HRS,N,116487,180828,,280510,287180,5494538,N,20795,
INVOICE_LINES,225716,1,ITEM,Cleaning and Maintenance - Weekly,,17-Oct-15,RECEIPT,124800,124800,26000,4.8,Week,N,116489,180831,,280513,287192,5494552,N,20795,
INVOICE_LINES,225716,2,ITEM,Cleaning and Maintenance - Weekly,,17-Oct-15,RECEIPT,124800,124800,26000,4.8,Week,N,116489,180831,,280513,287195,5494556,N,20795,
INVOICE_LINES,225884,1,ITEM,"Desk - Capitalizable, taxable item",,9-Feb-15,NONE,92500,,2500,37,,N,,,,,,,N,209,
INVOICE_LINES,225884,2,ITEM,File Cabinets -  5 Drawer Lateral (Capitalizable),,9-Feb-15,NONE,40500,,1500,27,,N,,,,,,,N,209,
INVOICE_LINES,225896,1,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1900,,50,38,,N,,,,,,,N,204,
INVOICE_LINES,225896,2,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1900,,50,38,,N,,,,,,,N,204,
INVOICE_LINES,225896,3,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1650,,50,33,,N,,,,,,,N,204,
INVOICE_LINES,225896,4,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1450,,50,29,,N,,,,,,,N,204,
INVOICE_LINES,225896,5,ITEM,Paper -  office supply item,,20-Mar-15,NONE,2300,,50,46,,N,,,,,,,N,204,
INVOICE_LINES,225896,6,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1250,,50,25,,N,,,,,,,N,204,
INVOICE_LINES,225896,7,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1050,,50,21,,N,,,,,,,N,204,
INVOICE_LINES,225896,8,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1650,,50,33,,N,,,,,,,N,204,
INVOICE_LINES,225896,9,ITEM,Paper -  office supply item,,20-Mar-15,NONE,1450,,50,29,,N,,,,,,,N,204,
INVOICE_LINES,225908,1,ITEM,Advertising Services,,4-Apr-15,NONE,74400,,400,186,,N,,,,,,,N,204,
INVOICE_LINES,225908,2,ITEM,Public Relations Services,,4-Apr-15,NONE,74550,,350,213,,N,,,,,,,N,204,
INVOICE_LINES,225908,3,ITEM,Public Relations Services,,4-Apr-15,NONE,74550,,350,213,,N,,,,,,,N,204,
INVOICE_LINES,225908,4,ITEM,Public Relations Services,,4-Apr-15,NONE,74550,,350,213,,N,,,,,,,N,204,
INVOICE_LINES,225908,5,ITEM,Public Relations Services,,4-Apr-15,NONE,74550,,350,213,,N,,,,,,,N,204,
INVOICE_LINES,225925,1,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1950,,50,39,,N,,,,,,,N,204,
INVOICE_LINES,225925,2,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1950,,50,39,,N,,,,,,,N,204,
INVOICE_LINES,225925,3,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1750,,50,35,,N,,,,,,,N,204,
INVOICE_LINES,225925,4,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1550,,50,31,,N,,,,,,,N,204,
INVOICE_LINES,225925,5,ITEM,Paper -  office supply item,,20-Jun-15,NONE,2400,,50,48,,N,,,,,,,N,204,
INVOICE_LINES,225925,6,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1300,,50,26,,N,,,,,,,N,204,
INVOICE_LINES,225925,7,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1100,,50,22,,N,,,,,,,N,204,
INVOICE_LINES,225925,8,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1750,,50,35,,N,,,,,,,N,204,
INVOICE_LINES,225925,9,ITEM,Paper -  office supply item,,20-Jun-15,NONE,1550,,50,31,,N,,,,,,,N,204,
INVOICE_LINES,225937,1,ITEM,Advertising Services,,7-Jul-15,NONE,72400,,400,181,,N,,,,,,,N,204,
INVOICE_LINES,225937,2,ITEM,Public Relations Services,,7-Jul-15,NONE,72450,,350,207,,N,,,,,,,N,204,
INVOICE_LINES,225937,3,ITEM,Public Relations Services,,7-Jul-15,NONE,72450,,350,207,,N,,,,,,,N,204,
INVOICE_LINES,225937,4,ITEM,Public Relations Services,,7-Jul-15,NONE,72450,,350,207,,N,,,,,,,N,204,
INVOICE_LINES,225937,5,ITEM,Public Relations Services,,7-Jul-15,NONE,72450,,350,207,,N,,,,,,,N,204,
INVOICE_LINES,225958,1,ITEM,Weekly Warehousing,,9-Sep-15,NONE,115000,,25000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225958,2,ITEM,Weekly Warehousing,,9-Sep-15,NONE,115000,,25000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225958,3,ITEM,Weekly Warehousing,,9-Sep-15,NONE,115000,,25000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225958,4,ITEM,Weekly Warehousing,,9-Sep-15,NONE,115000,,25000,4.6,,N,,,,,,,N,204,
INVOICE_LINES,225962,1,ITEM,Legal Services,,29-Sep-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225962,2,ITEM,Legal Services,,29-Sep-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225962,3,ITEM,Legal Services,,29-Sep-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225962,4,ITEM,Legal Services,,29-Sep-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225962,5,ITEM,Legal Services,,29-Sep-15,NONE,10350,,450,23,,N,,,,,,,N,204,
INVOICE_LINES,225962,6,ITEM,Legal Services,,29-Sep-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,225962,7,ITEM,Legal Services,,29-Sep-15,NONE,11700,,450,26,,N,,,,,,,N,204,
INVOICE_LINES,225962,8,ITEM,Legal Services,,29-Sep-15,NONE,12600,,450,28,,N,,,,,,,N,204,
INVOICE_LINES,225962,9,ITEM,Legal Services,,29-Sep-15,NONE,14400,,450,32,,N,,,,,,,N,204,
INVOICE_LINES,227715,1,ITEM,,,1-Nov-15,NONE,54880,,,,,N,,,,,,,N,204,
INVOICE_LINES,228834,1,ITEM,Public Relations Services,,10-Nov-15,RECEIPT,73150,73150,350,209,HRS,N,117891,182478,,283799,290550,5627572,N,20795,
INVOICE_LINES,228836,1,ITEM,,,9-Nov-15,NONE,137980,,,,,N,,,,,,,N,204,
INVOICE_LINES,229634,1,ITEM,Public Relations Services,,10-Nov-15,RECEIPT,73150,73150,350,209,HRS,N,117891,182478,,283799,290548,5670572,N,20795,
INVOICE_LINES,230234,1,ITEM,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),,17-Nov-15,RECEIPT,26950,26950,490,55,Each,N,118270,182857,,285118,291867,5692572,N,20795,
INVOICE_LINES,230474,1,ITEM,Cleaning and Maintenance - Weekly,,17-Nov-15,RECEIPT,119600,119600,26000,4.6,Week,N,118271,182858,,285119,291870,5702572,N,20795,
INVOICE_LINES,230357,1,ITEM,,,18-Nov-15,NONE,4350,,,,,N,,,,,,,N,207,
INVOICE_LINES,230958,1,ITEM,,,25-Nov-15,NONE,4350,,,,,N,,,,,,,N,207,
INVOICE_LINES,231174,1,ITEM,Paper - requires 2-way match office supply item,,20-Nov-15,RECEIPT,2500,2500,50,50,Each,N,118478,183094,,285617,292370,5732586,N,20795,
INVOICE_LINES,231174,2,ITEM,Paper - requires 2-way match office supply item,,20-Nov-15,RECEIPT,1350,1350,50,27,Each,N,118478,183094,,285617,292367,5732584,N,20795,
INVOICE_LINES,230854,1,ITEM,Legal Services,,20-Nov-15,RECEIPT,10350,10350,450,23,HRS,N,118480,183096,,285619,292378,5718572,N,20795,
INVOICE_LINES,230858,1,ITEM,Cleaning and Maintenance - Weekly,,17-Nov-15,RECEIPT,119600,119600,26000,4.6,Week,N,118271,182858,,285119,291868,5715592,N,20795,
INVOICE_LINES,231421,1,ITEM,Temporary Clerk for Vision Corp,,2-Dec-15,RECEIPT,120,120,15,0,Hour,N,118670,183319,,286341,293150,5740572,N,204,
INVOICE_LINES,232726,1,ITEM,Public Relations Services,,11-Dec-15,RECEIPT,67550,67550,350,193,HRS,N,119232,184146,,288008,294821,5796572,N,20795,
INVOICE_LINES,232727,1,ITEM,,,11-Dec-15,NONE,24170,,,,,N,,,,,,,N,204,
INVOICE_LINES,233556,1,ITEM,,,16-Dec-15,NONE,50730,,,,,N,,,,,,,N,204,
INVOICE_LINES,233855,1,ITEM,,,17-Dec-15,NONE,127540,,,,,N,,,,,,,N,204,
INVOICE_LINES,233270,1,ITEM,,,14-Dec-15,NONE,98870,,,,,N,,,,,,,N,207,
INVOICE_LINES,234134,1,ITEM,Cleaning and Maintenance - Weekly,,18-Dec-15,RECEIPT,109200,109200,26000,4.2,Week,N,119673,184629,,289190,296041,5847834,N,20795,
INVOICE_LINES,234134,2,ITEM,Cleaning and Maintenance - Weekly,,18-Dec-15,RECEIPT,109200,109200,26000,4.2,Week,N,119673,184629,,289190,296043,5847832,N,20795,
INVOICE_LINES,234447,1,ITEM,Paper - requires 2-way match office supply item,,23-Dec-15,RECEIPT,1700,1700,50,34,Each,N,119755,184891,,289551,296425,5848688,N,20795,
INVOICE_LINES,234447,2,ITEM,Paper - requires 2-way match office supply item,,23-Dec-15,RECEIPT,1900,1900,50,38,Each,N,119755,184891,,289551,296426,5848690,N,20795,
INVOICE_LINES,234448,1,ITEM,Paper - requires 2-way match office supply item,,20-Dec-15,RECEIPT,1700,1700,50,34,Each,N,119719,184768,,289357,296215,5848692,N,20795,
INVOICE_LINES,234405,1,ITEM,,,24-Dec-15,NONE,127540,,,,,N,,,,,,,N,204,
INVOICE_LINES,234345,1,ITEM,Mobile phone - expensable asset (tracked in ASSETS as an EXPENSED asset),,19-Dec-15,RECEIPT,24990,24990,490,51,Each,N,119720,184769,,289358,296219,5848424,N,20795,
INVOICE_LINES,234589,1,ITEM,,,27-Dec-15,NONE,57610,,,,,N,,,,,,,N,204,
INVOICE_LINES,234611,1,ITEM,Advertising Services,,10-Nov-15,RECEIPT,73200,73200,400,183,HRS,N,117890,182477,,283798,290547,5848966,N,20795,
INVOICE_LINES,234450,1,ITEM,,,25-Dec-15,NONE,24170,,,,,N,,,,,,,N,204,
INVOICE_LINES,234691,1,ITEM,,,2-Jan-16,NONE,52960,,,,,N,,,,,,,N,204,
INVOICE_LINES,234693,1,ITEM,,,4-Jan-16,NONE,25230,,,,,N,,,,,,,N,204,
INVOICE_LINES,234861,1,ITEM,,,9-Jan-16,NONE,52960,,,,,N,,,,,,,N,204,
INVOICE_LINES,235328,1,ITEM,,,21-Jan-16,NONE,103220,,,,,N,,,,,,,N,207,
INVOICE_LINES,235958,1,ITEM,Public Relations Services,,3-Feb-16,RECEIPT,72100,72100,350,206,HRS,N,120224,186228,,291802,298545,5867741,N,20795,
INVOICE_LINES,236050,1,ITEM,,,6-Feb-16,NONE,61460,,,,,N,,,,,,,N,204,
INVOICE_LINES,236427,1,ITEM,Toshiba Laptop,,16-Feb-16,RECEIPT,3036,3036,3036,1,Each,N,120401,186736,,292717,299419,5873090,Y,204,
INVOICE_LINES,236342,1,ITEM,Dell Monitor,,12-Feb-16,RECEIPT,492,492,492,1,Each,N,120352,186569,,292505,299227,5871098,Y,204,
INVOICE_LINES,236642,1,ITEM,Cleaning and Maintenance - Weekly,,17-Feb-16,RECEIPT,117000,117000,26000,4.5,Week,N,120443,186835,,292841,299536,5875398,N,20795,
INVOICE_LINES,236940,1,ITEM,,,27-Feb-16,NONE,105480,,,,,N,,,,,,,N,207,
INVOICE_LINES,236922,1,ITEM,"18"" LCD Flat Panel Monitor",,24-Feb-16,RECEIPT,59787,59787,949,63,Each,N,120567,187132,,293303,299997,5881531,N,20795,
INVOICE_LINES,236923,1,ITEM,Cleaning and Maintenance - Weekly,,24-Feb-16,RECEIPT,117000,117000,26000,4.5,Week,N,120568,187133,,293304,299998,5881533,N,20795,
INVOICE_LINES,236923,2,ITEM,Cleaning and Maintenance - Weekly,,24-Feb-16,RECEIPT,117000,117000,26000,4.5,Week,N,120568,187133,,293304,299999,5881535,N,20795,
INVOICE_LINES,236924,1,ITEM,,,27-Feb-16,NONE,61460,,,,,N,,,,,,,N,204,
