,1,1,13187,40,12404,226526,209,25,22-Jan-04,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,297709,290953,4,1,13017,202,70700,227059,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297710,290953,5,1,82774,202,70700,227058,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297711,290953,6,1,13018,202,70700,227049,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297712,290953,7,1,99160,202,70700,227046,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297713,290953,8,1,13019,202,70700,227045,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297714,290954,1,1,13080,4.4,110000,227051,20795,25,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297715,290954,2,1,13079,4.4,110000,227050,20795,25,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297716,290954,3,1,13078,4.4,110000,227048,20795,25,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297717,290954,4,1,13077,4.4,110000,227047,20795,25,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297718,290955,1,1,13123,4.4,114400,227052,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297719,290956,1,1,13127,4.4,114400,227056,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297720,290956,2,1,13126,4.4,114400,227055,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297721,290956,3,1,13125,4.4,114400,227054,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297722,290956,4,1,13124,4.4,114400,227053,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297723,290956,5,1,13131,4.4,114400,227057,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297724,290957,1,1,105852,176,70400,227060,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297725,290958,1,1,13185,53,25970,227064,20795,31,19-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297831,291068,1,1,13180,22,1100,227121,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297832,291068,2,1,13179,26,1300,227120,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297833,291068,3,1,83421,31,1550,227114,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297834,291068,4,1,82813,31,1550,227118,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297835,291068,5,1,82814,49,2450,227119,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297836,291068,6,1,13178,35,1750,227117,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297837,291068,7,1,13186,40,2000,227115,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297838,291068,8,1,13177,40,2000,227116,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,297839,291068,9,1,13181,35,1750,227113,20795,25,20-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298005,291259,1,1,13401,50,3800,,,,22-Jan-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,298006,291260,1,1,13401,50,0,,,,22-Jan-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,298007,291261,1,1,13401,50,0,,,,22-Jan-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,298091,291345,1,1,82817,22,9900,227220,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298092,291345,2,1,13196,22,9900,227218,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298093,291345,3,1,13203,22,9900,227216,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298094,291345,4,1,13198,25,11250,227222,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298095,291345,5,1,83422,31,13950,227224,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298096,291345,6,1,13197,31,13950,227221,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298097,291345,7,1,13195,31,13950,227217,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298098,291345,8,1,82816,31,13950,227219,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298099,291345,9,1,13199,26,11700,227223,20795,25,23-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298538,291801,1,1,105852,180,72000,227509,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298539,291802,1,1,99160,206,72100,227517,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298540,291802,2,1,13019,206,72100,227516,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298541,291802,3,1,13018,206,72100,227515,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298542,291802,4,1,13017,206,72100,227514,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298543,291802,5,1,82774,206,72100,227513,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298544,291802,6,1,82773,206,72100,227512,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298545,291802,7,1,13016,206,72100,227511,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298546,291802,8,1,13015,206,72100,227510,20795,31,3-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298653,291896,1,1,13528,1,3100,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298447,291690,1,1,13528,1,36503,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298448,291691,1,1,13528,1,834,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298445,291688,1,1,13123,4.5,117000,227445,20795,31,2-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298196,291441,1,1,13134,4.4,114400,227284,20795,31,26-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298197,291441,2,1,13133,4.4,114400,227283,20795,31,26-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298198,291441,3,1,13132,4.4,114400,227282,20795,31,26-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298199,291442,1,1,13185,62,58838,227285,20795,31,26-Jan-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298973,292211,1,1,13528,1,35296,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299110,292368,1,1,13528,1,887,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,298779,292026,1,1,13528,1,2565,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299756,293059,1,1,13180,23,1150,228227,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299757,293059,2,1,13179,27,1350,228226,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299758,293059,3,1,82813,32,1600,228222,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299759,293059,4,1,83421,32,1600,228229,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299760,293059,5,1,82814,50,2500,228223,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299761,293059,6,1,13178,36,1800,228221,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299227,292505,1,1,13528,1,492,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299762,293059,7,1,13186,41,2050,228224,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299763,293059,8,1,13177,41,2050,228225,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299764,293059,9,1,13181,36,1800,228228,20795,25,20-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299535,292840,1,1,13185,54,26460,228083,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299536,292841,1,1,13131,4.5,117000,228088,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299537,292841,2,1,13127,4.5,117000,228087,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299538,292841,3,1,13126,4.5,117000,228086,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299539,292841,4,1,13125,4.5,117000,228085,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299540,292841,5,1,13124,4.5,117000,228084,20795,31,17-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299419,292717,1,1,13528,1,3036,,,,,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,300018,293322,1,1,13401,30,2160,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300019,293323,1,1,13401,25,2362.5,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300020,293324,1,1,13401,20,175,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300021,293325,1,1,13401,38,2850,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300022,293326,1,1,13401,41,3731,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300023,293327,1,1,13401,39,438.75,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300024,293328,1,1,13401,44,3234,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300025,293329,1,1,13401,50,4750,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300026,293330,1,1,13401,70,630,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300027,293331,1,1,13401,29,2088,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300028,293332,1,1,13401,31,2929.5,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300029,293333,1,1,13401,24,210,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300030,293334,1,1,13401,37,2830.5,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300031,293335,1,1,13401,34,3281,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300032,293336,1,1,13401,32,252.8,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300033,293337,1,1,13401,51,3799.5,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300034,293338,1,1,13401,55,5060,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,300035,293339,1,1,13401,65,594.75,,,,24-Feb-09,,INVENTORY,,
PURCHASE_ORDER_ACCOUNTING,299923,293226,1,1,82817,23,10350,228293,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299924,293226,2,1,13203,23,10350,228289,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299925,293226,3,1,13196,23,10350,228291,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299926,293226,4,1,13198,25,11250,228286,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299927,293226,5,1,82816,32,14400,228292,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299928,293226,6,1,13195,32,14400,228290,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299929,293226,7,1,13197,32,14400,228285,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299930,293226,8,1,83422,32,14400,228288,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299931,293226,9,1,13199,27,12150,228287,20795,25,23-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299997,293303,1,1,13185,63,59787,228354,20795,31,24-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299998,293304,1,1,13134,4.5,117000,228357,20795,31,24-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,299999,293304,2,1,13133,4.5,117000,228356,20795,31,24-Feb-09,,EXPENSE,,
PURCHASE_ORDER_ACCOUNTING,300000,293304,3,1,13132,4.5,117000,228355,20795,31,24-Feb-09,,EXPENSE,,
